Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Bwd IAT Total,SYN Flag Count,ACK Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Label
1828972,3,6,26,11601,20,8.666666667,4380,1933.5,6357.123018,4.920797038,228621.5,642610.2289,9488,1828836,0,0,1291.888889,8.666666667,1933.5,1
2105641,5,0,30,0,6,6.0,0,0.0,14.24744294,2.374573823,526410.25,1050996.284,2105641,0,0,1,7.2,6.0,0.0,1
10054739,5,0,30,0,6,6.0,0,0.0,2.983667701,0.49727795,2513684.75,5026043.522,10100000,0,0,1,7.2,6.0,0.0,1
164787,2,2,74,106,37,37.0,53,53.0,1092.319176,24.27375946,54929.0,95133.75663,3,4,0,0,54.25,37.0,53.0,0
99556813,8,6,56,11601,20,7.0,4380,1933.5,117.0889229,0.140623224,7658216.385,26800000.0,99000000,628466,0,1,833.0714286,7.0,1933.5,1
1408181,3,6,26,11601,20,8.666666667,4380,1933.5,8256.751085,6.391223855,176022.625,493612.5515,9992,1408084,0,0,1291.888889,8.666666667,1933.5,1
3,1,1,6,6,6,6.0,6,6.0,4000000.0,666666.6667,3.0,0.0,0,0,0,1,9.0,6.0,6.0,0
171382,5,2,11601,26,7215,2320.2,20,13.0,67842.59724,40.8444294,28563.66667,65915.43374,171382,207,0,0,1661.0,2320.2,13.0,0
562515,3,5,26,11607,20,8.666666667,7215,2321.4,20680.33741,14.22184297,80359.28571,212087.4931,940,562494,0,0,1454.125,8.666666667,2321.4,1
39632,3,5,26,11601,20,8.666666667,8760,2320.2,293374.0412,201.8570852,5661.714286,9505.88412,21025,39578,0,0,1453.375,8.666666667,2320.2,1
39414,3,7,26,11601,20,8.666666667,5840,1657.285714,294996.7017,253.7169534,4379.333333,8664.145457,16010,39361,0,0,1162.7,8.666666667,1657.285714,1
413962,3,4,26,11607,20,8.666666667,11595,2901.75,28101.61319,16.90976466,68993.66667,168610.9263,642,413898,0,0,1661.857143,8.666666667,2901.75,1
2275951,5,0,30,0,6,6.0,0,0.0,13.18130311,2.196883852,568987.75,1136652.262,2275951,0,0,1,7.2,6.0,0.0,1
7293847,5,0,30,0,6,6.0,0,0.0,4.11305584,0.685509307,1823461.75,3643588.56,7293847,0,0,1,7.2,6.0,0.0,1
5166517,3,1,12,0,6,4.0,0,0.0,2.322647927,0.774215976,1722172.333,2939242.364,5166517,0,0,0,3.0,4.0,0.0,0
10039811,7,8,11613,56,5840,1659.0,20,7.0,1162.272875,1.494052029,717129.3571,1777884.595,10000000,9368135,0,1,778.3333333,1659.0,7.0,0
5152873,5,0,30,0,6,6.0,0,0.0,5.821994837,0.970332473,1288218.25,2574585.27,5152873,0,0,1,7.2,6.0,0.0,1
9648611,2,0,12,0,6,6.0,0,0.0,1.243702332,0.207283722,9648611.0,0.0,9648611,0,0,1,9.0,6.0,0.0,1
11525831,30,38,13834,6711,885,461.1333333,437,176.6052632,1782.517894,5.89979152,172027.3284,654915.0928,11500000,6202148,0,0,302.1323529,461.1333333,176.6052632,0
1075039,1,6,6,36,6,6.0,6,6.0,39.06835008,6.51139168,179173.1667,419927.4278,0,1068012,0,1,6.857142857,6.0,6.0,0
204,2,0,0,0,0,0.0,0,0.0,0.0,9803.921569,204.0,0.0,204,0,0,1,0.0,0.0,0.0,0
1754307,3,4,26,11601,20,8.666666667,8760,2900.25,6627.688312,3.990179598,292384.5,701459.6194,30014,1754198,0,0,1661.0,8.666666667,2900.25,1
1107419,3,5,26,11607,20,8.666666667,7215,2321.4,10504.60575,7.224004645,158202.7143,418032.8951,922,1107312,0,0,1454.125,8.666666667,2321.4,1
313353,1,5,6,30,6,6.0,6,6.0,114.8864061,19.14773434,62670.6,126384.191,0,300026,0,1,7.0,6.0,6.0,0
115038,4,0,24,0,6,6.0,0,0.0,208.6267147,34.77111911,38346.0,65546.17374,115038,0,0,1,7.5,6.0,0.0,1
71070,5,0,30,0,6,6.0,0,0.0,422.1190376,70.35317293,17767.5,32891.22758,71070,0,0,1,7.2,6.0,0.0,1
98629093,6,9,11613,62,10135,1935.5,20,6.888888889,118.3727807,0.152084943,7044935.214,23000000.0,98600000,98300000,0,1,778.7333333,1935.5,6.888888889,0
4137910,4,0,24,0,6,6.0,0,0.0,5.800029483,0.966671581,1379303.333,2389019.988,4137910,0,0,1,7.5,6.0,0.0,1
211,2,2,72,328,36,36.0,164,164.0,1895734.597,18957.34597,70.33333333,115.7598088,3,4,0,0,109.0,36.0,164.0,0
750395,10,6,564,3557,197,56.4,1764,592.8333333,5491.774332,21.32210369,50026.33333,95002.05047,750395,510790,0,0,257.5625,56.4,592.8333333,0
115937838,22,21,786,8718,321,35.72727273,2021,415.1428571,81.97496317,0.370888407,2760424.714,4450963.448,116000000,110000000,0,0,221.0232558,35.72727273,415.1428571,0
380486,3,5,26,11601,20,8.666666667,7300,2320.2,30558.28598,21.02574076,54355.14286,136676.3305,16123,380398,0,0,1453.375,8.666666667,2320.2,1
95758944,9,5,62,11601,20,6.888888889,5840,2320.2,121.7954116,0.146200443,7366072.615,26300000.0,95800000,7633,0,1,833.5,6.888888889,2320.2,1
11638087,1,5,6,30,6,6.0,6,6.0,3.093291879,0.515548646,2327617.4,5188034.576,0,11600000,0,1,7.0,6.0,6.0,0
82653269,8,6,56,11607,20,7.0,4380,1934.5,141.1075465,0.16938229,6357943.769,20900000.0,82600000,60645,0,1,833.5,7.0,1934.5,1
1399580,3,5,26,11601,20,8.666666667,5840,2320.2,8307.492248,5.716000514,199940.0,526142.107,6051,1399511,0,0,1453.375,8.666666667,2320.2,1
76472610,8,6,56,11601,20,7.0,4380,1933.5,152.4336622,0.183072083,5882508.462,18300000.0,76400000,83701,0,1,833.0714286,7.0,1933.5,1
80145122,8,4,56,11601,20,7.0,8760,2900.25,145.4486525,0.149728389,7285920.182,21700000.0,78400000,1747061,0,1,971.9166667,7.0,2900.25,1
92963,3,5,26,11601,20,8.666666667,5840,2320.2,125071.2649,86.05574261,13280.42857,28733.74948,15323,92909,0,0,1453.375,8.666666667,2320.2,1
24175,2,2,60,264,30,30.0,132,132.0,13402.27508,165.4601861,8058.333333,13874.30432,48,48,0,0,88.5,30.0,132.0,0
1451013,4,0,24,0,6,6.0,0,0.0,16.54016883,2.756694806,483671.0,837739.282,1451013,0,0,1,7.5,6.0,0.0,1
1336618,3,4,26,11601,20,8.666666667,8760,2900.25,8698.820456,5.237098408,222769.6667,538742.3172,13988,1336427,0,0,1661.0,8.666666667,2900.25,1
67188448,40,50,4195,44858,1002,104.875,2820,897.16,730.0808615,1.339515983,754926.382,6194837.311,67200000,67100000,0,0,545.0333333,104.875,897.16,0
420623,3,4,553,940,553,184.3333333,940,235.0,3549.496818,16.64198106,70103.83333,108377.728,208901,212169,0,0,213.2857143,184.3333333,235.0,0
74531205,9,5,62,11607,20,6.888888889,7215,2321.4,156.5652937,0.187840784,5733169.615,19500000.0,74500000,45611,0,1,833.9285714,6.888888889,2321.4,1
31804,2,2,54,86,27,27.0,43,43.0,4401.962017,125.7703434,10601.33333,18277.17747,49,49,0,0,41.75,27.0,43.0,0
39333,3,6,26,11601,20,8.666666667,7300,1933.5,295604.2,228.8154984,4916.625,9582.865556,26281,39311,0,0,1291.888889,8.666666667,1933.5,1
69310071,4,0,24,0,6,6.0,0,0.0,0.346270025,0.057711671,23100000.0,40000000.0,69300000,0,0,1,7.5,6.0,0.0,1
91680798,9,5,62,11601,20,6.888888889,4380,2320.2,127.2131161,0.152703732,7052369.077,24200000.0,91000000,700267,0,1,833.5,6.888888889,2320.2,1
1837525,3,5,26,11607,20,8.666666667,7215,2321.4,6330.79822,4.353682263,262503.5714,694118.3828,783,1837468,0,0,1454.125,8.666666667,2321.4,1
170533,3,5,26,11607,20,8.666666667,8760,2321.4,68215.536,46.91174142,24361.85714,63977.7603,859,170458,0,0,1454.125,8.666666667,2321.4,1
89196220,8,6,56,11607,20,7.0,5840,1934.5,130.7566621,0.156957324,6861247.692,23400000.0,88300000,919114,0,1,833.5,7.0,1934.5,1
711231,3,5,26,11607,20,8.666666667,7215,2321.4,16356.14871,11.24810364,101604.4286,268396.8028,705,711215,0,0,1454.125,8.666666667,2321.4,1
4936855,4,0,24,0,6,6.0,0,0.0,4.861394552,0.810232425,1645618.333,2849477.94,4936855,0,0,1,7.5,6.0,0.0,1
473591,3,4,26,11601,20,8.666666667,8760,2900.25,24550.71992,14.78068629,78931.83333,186357.915,14029,473455,0,0,1661.0,8.666666667,2900.25,1
21725,2,0,12,0,6,6.0,0,0.0,552.3590334,92.0598389,21725.0,0.0,21725,0,0,1,9.0,6.0,0.0,0
29763,4,4,26,11607,20,6.5,7300,2901.75,390854.4166,268.7901085,4251.857143,10969.03413,435,29283,0,1,1454.125,6.5,2901.75,1
65738,3,6,26,11607,20,8.666666667,7300,1934.5,176960.0535,136.9071161,8217.25,22805.77397,848,65684,0,0,1292.555556,8.666666667,1934.5,1
62003,4,0,24,0,6,6.0,0,0.0,387.0780446,64.51300744,20667.66667,34956.43174,62003,0,0,1,7.5,6.0,0.0,1
1122165,4,0,24,0,6,6.0,0,0.0,21.38722915,3.564538192,374055.0,647174.7478,1122165,0,0,1,7.5,6.0,0.0,1
56928,3,5,26,11607,20,8.666666667,10135,2321.4,204345.8404,140.5283867,8132.571429,21100.42229,694,56885,0,0,1454.125,8.666666667,2321.4,1
9785614,7,6,50,11601,20,7.142857143,5840,1933.5,1190.62534,1.328480768,815467.8333,2203225.108,9688163,134795,0,1,896.6923077,7.142857143,1933.5,1
124287,4,2,196,374,49,49.0,187,187.0,4586.159454,48.27536267,24857.4,38106.45657,37902,4,0,0,103.1666667,49.0,187.0,0
80330415,9,5,62,11607,20,6.888888889,10135,2321.4,145.2625385,0.17428019,6179262.692,21400000.0,80200000,172901,0,1,833.9285714,6.888888889,2321.4,1
1411087,4,0,24,0,6,6.0,0,0.0,17.00816463,2.834694105,470362.3333,813838.5709,1411087,0,0,1,7.5,6.0,0.0,1
118433805,38,56,1626,51369,196,42.78947368,2138,917.3035714,447.4651473,0.793692308,1273481.774,8493576.09,118000000,118000000,1,1,565.7446809,42.78947368,917.3035714,0
52687,3,5,26,11607,20,8.666666667,10135,2321.4,220794.5034,151.8401124,7526.714286,19511.13876,685,52627,0,0,1454.125,8.666666667,2321.4,1
2118250,5,0,30,0,6,6.0,0,0.0,14.16263425,2.360439042,529562.5,1057836.347,2118250,0,0,1,7.2,6.0,0.0,1
149246,1,1,6,6,6,6.0,6,6.0,80.40416494,13.40069416,149246.0,0.0,0,0,0,0,9.0,6.0,6.0,0
55865,18,13,4112,7812,1312,228.4444444,3069,600.9230769,213443.1218,554.909156,1862.166667,7544.374155,55865,15895,0,0,384.6451613,228.4444444,600.9230769,0
7357860,1,5,6,30,6,6.0,6,6.0,4.892726961,0.815454494,1471572.0,3272634.2,0,7345799,0,1,7.0,6.0,6.0,0
9871948,1,5,6,30,6,6.0,6,6.0,3.64669668,0.60778278,1974389.6,4400356.344,0,9865719,0,1,7.0,6.0,6.0,0
360136,3,3,299,855,299,99.66666667,855,285.0,3204.345025,16.66037275,72027.2,98550.30127,178864,181449,0,0,192.3333333,99.66666667,285.0,0
80352549,6,10,11607,68,8760,1934.5,20,6.8,145.2971952,0.199122495,5356836.6,19100000.0,80400000,80300000,0,1,730.0625,1934.5,6.8,0
50751,1,1,62,90,62,62.0,90,90.0,2995.014877,39.40809048,50751.0,0.0,0,0,0,0,107.0,62.0,90.0,0
3,2,0,37,0,31,18.5,0,0.0,12300000.0,666666.6667,3.0,0.0,3,0,1,1,34.0,18.5,0.0,0
656723,3,4,26,11601,20,8.666666667,8675,2900.25,17704.57255,10.65898408,109453.8333,261493.7461,13405,656608,0,0,1661.0,8.666666667,2900.25,1
649638,7,2,11601,26,4380,1657.285714,20,13.0,17897.65993,13.85386939,81204.75,221372.4629,649638,1,0,0,1291.888889,1657.285714,13.0,0
238,1,2,0,0,0,0.0,0,0.0,0.0,12605.04202,119.0,166.8772004,0,1,0,1,0.0,0.0,0.0,0
59494,2,2,74,138,37,37.0,69,69.0,3563.384543,67.23367062,19831.33333,34343.68076,3,3,0,0,62.25,37.0,69.0,0
96434,2,2,88,200,44,44.0,100,100.0,2986.498538,41.47914636,32144.66667,55670.99971,3,3,0,0,83.0,44.0,100.0,0
3967364,4,0,24,0,6,6.0,0,0.0,6.049356701,1.008226117,1322454.667,2289961.982,3967364,0,0,1,7.5,6.0,0.0,1
10651608,5,0,30,0,6,6.0,0,0.0,2.81647616,0.469412693,2662902.0,5324331.367,10700000,0,0,1,7.2,6.0,0.0,1
6562205,4,0,24,0,6,6.0,0,0.0,3.657307262,0.60955121,2187401.667,3786808.128,6562205,0,0,1,7.5,6.0,0.0,1
899434,3,4,26,11601,20,8.666666667,10135,2900.25,12927.01855,7.782672214,149905.6667,358734.718,16982,899284,0,0,1661.0,8.666666667,2900.25,1
91987,1,1,52,135,52,52.0,135,135.0,2032.895953,21.7422027,91987.0,0.0,0,0,0,0,119.5,52.0,135.0,0
1943116,5,0,30,0,6,6.0,0,0.0,15.43911943,2.573186572,485779.0,970214.7819,1943116,0,0,1,7.2,6.0,0.0,1
65,1,1,6,6,6,6.0,6,6.0,184615.3846,30769.23077,65.0,0.0,0,0,0,1,9.0,6.0,6.0,0
7381802,5,0,30,0,6,6.0,0,0.0,4.064048318,0.677341386,1845450.5,3689571.03,7381802,0,0,1,7.2,6.0,0.0,1
1777696,3,6,26,11601,20,8.666666667,4380,1933.5,6540.488362,5.062732886,222212.0,623846.36,11045,1777593,0,0,1291.888889,8.666666667,1933.5,1
78510829,8,4,56,11607,20,7.0,11595,2901.75,148.5527557,0.152845157,7137348.091,21700000.0,78400000,80137,0,1,972.4166667,7.0,2901.75,1
36830,3,4,26,11601,20,8.666666667,8760,2900.25,315693.7279,190.0624491,6138.333333,14600.81058,35992,36780,0,0,1661.0,8.666666667,2900.25,1
5266911,1,5,6,30,6,6.0,6,6.0,6.83512594,1.139187657,1053382.2,2338941.959,0,5243921,0,1,7.0,6.0,6.0,0
29388,4,4,26,11601,20,6.5,4380,2900.25,395637.6752,272.2199537,4198.285714,7455.470714,19010,10300,0,1,1453.375,6.5,2900.25,1
7480988,1,5,6,30,6,6.0,6,6.0,4.812198603,0.8020331,1496197.6,3333190.308,0,7463803,0,1,7.0,6.0,6.0,0
8791753,4,0,24,0,6,6.0,0,0.0,2.729831013,0.454971836,2930584.333,5075062.754,8791753,0,0,1,7.5,6.0,0.0,1
627930,3,5,26,11601,20,8.666666667,7300,2320.2,18516.39514,12.7402736,89704.28571,234260.7449,6564,627840,0,0,1453.375,8.666666667,2320.2,1
1672944,1,6,6,36,6,6.0,6,6.0,25.10544286,4.184240477,278824.0,669506.7269,0,1655921,0,1,6.857142857,6.0,6.0,0
6043003,4,0,24,0,6,6.0,0,0.0,3.971535344,0.661922557,2014334.333,3488070.347,6043003,0,0,1,7.5,6.0,0.0,1
81175578,8,6,56,11601,20,7.0,7300,1933.5,143.6023036,0.172465664,6244275.231,21800000.0,80700000,475977,0,1,833.0714286,7.0,1933.5,1
13079,3,5,26,11601,20,8.666666667,5840,2320.2,888982.3381,611.6675587,1868.428571,2989.76743,5668,13061,0,0,1453.375,8.666666667,2320.2,1
82200908,8,4,56,11601,20,7.0,8760,2900.25,141.8110856,0.145983789,7472809.818,21600000.0,82100000,142198,0,1,971.9166667,7.0,2900.25,1
109951,3,5,26,11601,20,8.666666667,4380,2320.2,105747.1055,72.75968386,15707.28571,31787.98812,24518,109809,0,0,1453.375,8.666666667,2320.2,1
185288,3,6,26,11607,20,8.666666667,4380,1934.5,62783.34269,48.57303225,23161.0,65104.33225,815,185242,0,0,1292.555556,8.666666667,1934.5,1
95907423,7,9,11607,62,4380,1658.142857,20,6.888888889,121.6694145,0.166827546,6393828.2,22300000.0,95900000,95900000,0,1,729.6875,1658.142857,6.888888889,0
13154,3,4,26,11601,20,8.666666667,8760,2900.25,883913.6384,532.1575186,2192.333333,4310.510163,11473,12948,0,0,1661.0,8.666666667,2900.25,1
481376,3,7,26,11601,20,8.666666667,5840,1657.285714,24153.67613,20.77378183,53486.22222,151894.322,22607,481371,0,0,1162.7,8.666666667,1657.285714,1
75604647,6,9,11607,62,5840,1934.5,20,6.888888889,154.3423647,0.198400503,5400331.929,16800000.0,75600000,74200000,0,1,778.3333333,1934.5,6.888888889,0
4716687,1,5,6,30,6,6.0,6,6.0,7.632475931,1.272079322,943337.4,2089174.479,0,4702887,0,1,7.0,6.0,6.0,0
9795337,1,5,6,30,6,6.0,6,6.0,3.675218117,0.612536353,1959067.4,4363253.114,0,9779792,0,1,7.0,6.0,6.0,0
77084,3,4,26,11601,20,8.666666667,8760,2900.25,150835.4522,90.81002543,12847.33333,28065.38571,6905,77082,0,0,1661.0,8.666666667,2900.25,1
979886,3,4,26,11607,20,8.666666667,11595,2901.75,11871.78917,7.143688143,163314.3333,399528.3486,773,979813,0,0,1661.857143,8.666666667,2901.75,1
3736237,5,1,135,46,46,27.0,46,46.0,48.44446431,1.605893845,747247.4,1548465.06,3736237,0,1,1,37.83333333,27.0,46.0,0
128,1,1,6,6,6,6.0,6,6.0,93750.0,15625.0,128.0,0.0,0,0,0,1,9.0,6.0,6.0,0
142,2,2,68,100,34,34.0,50,50.0,1183098.592,28169.01408,47.33333333,76.7875858,3,3,0,0,50.5,34.0,50.0,0
9830105,4,0,24,0,6,6.0,0,0.0,2.441479516,0.406913253,3276701.667,5674928.794,9830105,0,0,1,7.5,6.0,0.0,1
12027132,1,6,1375,30,1375,1375.0,6,5.0,116.8192051,0.582017392,2004522.0,4903038.219,0,12000000,1,1,397.1428571,1375.0,5.0,0
799065,3,5,26,11607,20,8.666666667,5840,2321.4,14558.26497,10.01170118,114152.1429,301510.7259,805,799031,0,0,1454.125,8.666666667,2321.4,1
1645529,3,4,26,11607,20,8.666666667,11595,2901.75,7069.459122,4.253951161,274254.8333,670350.9446,2326,1645346,0,0,1661.857143,8.666666667,2901.75,1
781503,3,4,26,11607,20,8.666666667,11595,2901.75,14885.41951,8.957099333,130250.5,318543.7506,947,781450,0,0,1661.857143,8.666666667,2901.75,1
1825840,3,5,26,11607,20,8.666666667,8760,2321.4,6371.314025,4.381544933,260834.2857,689635.2839,833,1825800,0,0,1454.125,8.666666667,2321.4,1
28870,7,2,11607,26,4380,1658.142857,20,13.0,402944.2328,311.742293,3608.75,9219.514517,28870,26,0,0,1292.555556,1658.142857,13.0,0
84,2,1,31,6,31,15.5,6,6.0,440476.1905,35714.28571,42.0,57.98275606,1,0,1,1,22.66666667,15.5,6.0,0
10555800,5,0,30,0,6,6.0,0,0.0,2.842039448,0.473673241,2638950.0,5277064.033,10600000,0,0,1,7.2,6.0,0.0,1
414901,4,0,24,0,6,6.0,0,0.0,57.8451245,9.640854083,138300.3333,236151.3388,414901,0,0,1,7.5,6.0,0.0,1
9995497,8,4,56,11601,20,7.0,8760,2900.25,1166.225151,1.200540603,908681.5455,2054946.614,8828786,1175164,0,1,971.9166667,7.0,2900.25,1
702123,3,4,26,11601,20,8.666666667,8760,2900.25,16559.77656,9.969763133,117020.5,281505.412,10267,702041,0,0,1661.0,8.666666667,2900.25,1
20554,2,5,20,11601,20,10.0,7300,2320.2,565388.7321,340.5663131,3425.666667,6604.120825,3665,20483,0,0,1660.142857,10.0,2320.2,1
98638456,7,10,11613,68,5840,1659.0,20,6.8,118.4223727,0.172346574,6164903.5,23400000.0,98600000,97600000,0,1,687.4705882,1659.0,6.8,0
3061153,1,5,6,30,6,6.0,6,6.0,11.76027464,1.960045774,612230.6,1355004.281,0,3044882,0,1,7.0,6.0,6.0,0
33848,3,6,26,11601,20,8.666666667,5840,1933.5,343506.2633,265.8945876,4231.0,11596.24007,33004,33773,0,0,1291.888889,8.666666667,1933.5,1
9124812,5,0,30,0,6,6.0,0,0.0,3.287738969,0.547956495,2281203.0,4561082.69,9124812,0,0,1,7.2,6.0,0.0,1
1836303,3,6,26,11607,20,8.666666667,5840,1934.5,6335.011161,4.901151934,229537.875,648911.1584,627,1836257,0,0,1292.555556,8.666666667,1934.5,1
1151701,5,2,11601,26,5840,2320.2,20,13.0,10095.50222,6.077966417,191950.1667,464536.4336,1151701,534,0,0,1661.0,2320.2,13.0,0
35630,3,5,26,11601,20,8.666666667,8760,2320.2,326326.1297,224.5298905,5090.0,12147.77344,32697,35560,0,0,1453.375,8.666666667,2320.2,1
86372846,6,9,11607,62,4380,1934.5,20,6.888888889,135.10033,0.173665691,6169489.0,20300000.0,86400000,86300000,0,1,778.3333333,1934.5,6.888888889,0
641362,3,6,26,11601,20,8.666666667,7300,1933.5,18128.60756,14.03263679,80170.25,224475.3508,5129,641312,0,0,1291.888889,8.666666667,1933.5,1
73574925,2,2,103,405,62,51.5,327,202.5,6.904526236,0.054366348,24500000.0,42300000.0,73400000,73600000,0,0,142.5,51.5,202.5,0
7553030,16,13,2777,5260,488,173.5625,1566,404.6153846,1064.076271,3.83951871,269751.0714,1288301.433,723980,7537306,0,0,277.137931,173.5625,404.6153846,0
4693736,6,0,36,0,6,6.0,0,0.0,7.669796512,1.278299419,938747.2,2098077.319,4693736,0,0,1,7.0,6.0,0.0,1
10018739,4,0,24,0,6,6.0,0,0.0,2.395511052,0.399251842,3339579.667,5784318.194,10000000,0,0,1,7.5,6.0,0.0,1
1238044,5,0,30,0,6,6.0,0,0.0,24.23177205,4.038628676,309511.0,618353.513,1238044,0,0,1,7.2,6.0,0.0,1
22,13,0,650,0,50,50.0,0,0.0,29500000.0,590909.0909,1.833333333,1.99240984,22,0,0,0,53.84615385,50.0,0.0,0
11247549,4,0,24,0,6,6.0,0,0.0,2.133798217,0.355633036,3749183.0,6493107.737,11200000,0,0,1,7.5,6.0,0.0,1
7418820,5,0,30,0,6,6.0,0,0.0,4.043769764,0.673961627,1854705.0,3708733.364,7418820,0,0,1,7.2,6.0,0.0,1
76919018,9,6,62,11607,20,6.888888889,5840,1934.5,151.7050049,0.19501029,5494215.571,18800000.0,75100000,1792869,0,1,778.3333333,6.888888889,1934.5,1
116167,1,1,0,0,0,0.0,0,0.0,0.0,17.21659335,116167.0,0.0,0,0,0,1,0.0,0.0,0.0,0
803922,1,5,6,30,6,6.0,6,6.0,44.78046378,7.463410629,160784.4,342866.0751,0,793001,0,1,7.0,6.0,6.0,0
9412795,1,5,6,30,6,6.0,6,6.0,3.824581328,0.637430221,1882559.0,4205892.129,0,9409717,0,1,7.0,6.0,6.0,0
9471238,1,6,6,36,6,6.0,6,6.0,4.434478365,0.739079727,1578539.667,3847336.715,0,9455914,0,1,6.857142857,6.0,6.0,0
166,2,2,66,98,33,33.0,49,49.0,987951.8072,24096.38554,55.33333333,91.52231058,4,1,0,0,49.25,33.0,49.0,0
7607303,1,6,6,36,6,6.0,6,6.0,5.521010534,0.920168422,1267883.833,3089993.3,0,7606805,0,1,6.857142857,6.0,6.0,0
1907736,4,0,24,0,6,6.0,0,0.0,12.58035703,2.096726172,635912.0,1100862.916,1907736,0,0,1,7.5,6.0,0.0,1
166332,3,7,26,11601,20,8.666666667,2920,1657.285714,69902.36395,60.12072241,18481.33333,51793.73491,9448,166249,0,0,1162.7,8.666666667,1657.285714,1
72802714,8,5,56,11607,20,7.0,5840,2321.4,160.2000717,0.178564772,6066892.833,19100000.0,72300000,542164,0,1,897.6153846,7.0,2321.4,1
1721127,3,6,26,11607,20,8.666666667,4380,1934.5,6758.943413,5.229131842,215140.875,608081.2038,831,1721122,0,0,1292.555556,8.666666667,1934.5,1
5832473,1,6,6,36,6,6.0,6,6.0,7.201062054,1.200177009,972078.8333,2367067.955,0,5825828,0,1,6.857142857,6.0,6.0,0
5800701,7,4,635,168,517,90.71428571,168,42.0,138.4315447,1.896322531,580070.1,1781963.877,5800701,113298,0,0,73.0,90.71428571,42.0,0
1997565,4,0,24,0,6,6.0,0,0.0,12.01462781,2.002437968,665855.0,1152694.54,1997565,0,0,1,7.5,6.0,0.0,1
64010,4,0,24,0,6,6.0,0,0.0,374.9414154,62.4902359,21336.66667,34389.86813,64010,0,0,1,7.5,6.0,0.0,1
76497535,8,5,56,11607,20,7.0,10135,2321.4,152.462429,0.169940116,6374794.583,21000000.0,76400000,111978,0,1,897.6153846,7.0,2321.4,1
24914,2,2,78,360,39,39.0,180,180.0,17580.47684,160.5522999,8304.666667,14380.64054,1,3,0,0,119.25,39.0,180.0,0
3080943,5,0,30,0,6,6.0,0,0.0,9.737278489,1.622879748,770235.75,1539776.244,3080943,0,0,1,7.2,6.0,0.0,1
291,2,2,66,164,33,33.0,82,82.0,790378.0069,13745.70447,97.0,166.2768775,1,1,0,0,65.75,33.0,82.0,0
79062790,8,5,56,11607,20,7.0,5840,2321.4,147.5156644,0.164426274,6588565.833,19700000.0,77200000,1865466,0,1,897.6153846,7.0,2321.4,1
744832,6,2,11601,26,7300,1933.5,20,13.0,15610.23157,10.74067709,106404.5714,265347.6471,744832,4,0,0,1453.375,1933.5,13.0,0
117051,1,1,86,170,86,86.0,170,170.0,2187.080845,17.0865691,117051.0,0.0,0,0,0,0,171.0,86.0,170.0,0
10653335,1,6,6,36,6,6.0,6,6.0,3.942427418,0.657071236,1775555.833,4333259.121,0,10600000,0,1,6.857142857,6.0,6.0,0
70741877,9,4,62,11601,20,6.888888889,8675,2900.25,164.8669854,0.183766682,5895156.417,18200000.0,69500000,1263943,0,1,897.6153846,6.888888889,2900.25,1
32628,3,4,26,11601,20,8.666666667,10135,2900.25,356350.3739,214.5396592,5438.0,10821.98692,5010,32522,0,0,1661.0,8.666666667,2900.25,1
235,2,2,72,104,36,36.0,52,52.0,748936.1702,17021.2766,78.33333333,133.0876904,0,3,0,0,53.0,36.0,52.0,0
36754,3,4,26,11601,20,8.666666667,8760,2900.25,316346.5201,190.4554606,6125.666667,13483.77285,33596,36711,0,0,1661.0,8.666666667,2900.25,1
98229161,8,7,56,11607,20,7.0,4380,1658.142857,118.7325625,0.152704145,7016368.643,24500000.0,97700000,544460,0,1,777.9333333,7.0,1658.142857,1
42930,3,7,26,11601,20,8.666666667,5840,1657.285714,270836.2451,232.9373399,4770.0,9201.632423,24378,42889,0,0,1162.7,8.666666667,1657.285714,1
7600820,4,0,24,0,6,6.0,0,0.0,3.157554053,0.526259009,2533606.667,4388332.009,7600820,0,0,1,7.5,6.0,0.0,1
94545935,8,5,56,11601,20,7.0,5840,2320.2,123.2945658,0.137499301,7878827.917,25100000.0,94100000,427817,0,1,897.1538462,7.0,2320.2,1
7377783,1,5,6,30,6,6.0,6,6.0,4.879514618,0.813252436,1475556.6,3286179.76,0,7368450,0,1,7.0,6.0,6.0,0
9003262,3,0,0,0,0,0.0,0,0.0,0.0,0.333212562,4501631.0,2120986.589,9003262,0,0,0,0.0,0.0,0.0,0
1776071,3,4,26,11607,20,8.666666667,11595,2901.75,6549.850766,3.941283879,296011.8333,724568.0378,966,1776023,0,0,1661.857143,8.666666667,2901.75,1
240779,5,2,11601,26,8760,2320.2,20,13.0,48289.09498,29.07230282,40129.83333,94058.07192,240779,2,0,0,1661.0,2320.2,13.0,0
6334468,5,0,30,0,6,6.0,0,0.0,4.735993615,0.789332269,1583617.0,3166098.695,6334468,0,0,1,7.2,6.0,0.0,1
7176986,5,0,30,0,6,6.0,0,0.0,4.180027661,0.696671277,1794246.5,3585123.413,7176986,0,0,1,7.2,6.0,0.0,1
487108,3,5,26,11607,20,8.666666667,7215,2321.4,23881.76749,16.42346256,69586.85714,183733.522,747,487059,0,0,1454.125,8.666666667,2321.4,1
